gene,GSM3017184,GSM3017185,GSM3017186,GSM3017187,GSM3017188,GSM3017189,GSM3017190,GSM3017191,GSM3017192,GSM3017193,GSM3017194,GSM3017195
1176,96.93669171562196,93.10106526375756,97.06476576743084,190.3971981908424,197.8032784025111,192.95111194408923,198.70324037695036,201.62987736438052,204.2409803111807,161.03605799292447,169.0387723137677,164.35818080909863
1179,105.97492223716011,113.37341375733392,113.99097033729323,72.55745141420917,73.15586415420985,73.05677521680872,54.91783224277142,56.56976545736297,67.4346841674114,84.46442181600375,82.70845775318831,82.37803778110668
1182,121.89264975405705,126.90012668306372,128.1257928602406,171.24884023415208,161.52944726988522,163.0086255414667,152.81061332613493,144.7017653897582,119.4015544733786,205.71546304184804,219.1968652332716,193.14365135054928
1185,122.95331559117018,128.4660597205564,134.79613282938777,81.34416501428495,79.58288027255739,76.33391705357282,59.58031660383792,57.28906250062112,61.20223231357425,82.8096081818598,84.64663983815332,81.73108191052619
1188,215.01455153351804,219.41097139897437,233.76203819423085,129.26428911821375,131.05743838327754,124.0006192330352,106.36381321752802,110.41055070970393,126.12902941949592,161.18429903766648,167.7365544787726,159.63647571254097
1191,67.00443617295048,66.60475078569866,70.54197540357521,91.94229103474544,87.39246103399309,92.19899986961524,64.29007592577247,66.2281325217349,65.34734156816481,108.11305918971284,108.49432554976812,110.5188312582872
1194,47.51997380177853,48.65504417817803,49.60137005166951,60.243265853331614,56.306199848945546,54.39232735409134,40.12750482306163,41.18519266186673,36.85402611366632,51.126565434800696,50.22013273626906,51.66076303884638
1197,96.23200509367064,95.45871614328236,99.31136349183215,122.18898170590614,120.37748672616252,122.928861537429,91.47610981710608,97.83963945811573,96.53997982937666,153.70769424175933,161.00090220601152,153.9106011840022
1200,317.14365045988865,320.34890992353905,349.8913322088256,141.5306378957343,149.52087173028158,153.0275216224895,145.51783086415998,135.786568908304,158.8758470209495,170.14017686058563,172.42370723252114,199.81300916750575
1203,56.5632835668553,57.52336378972144,56.87058434915937,84.94819074161269,80.81346523478578,80.13688737288882,69.25542871283973,70.65238864641034,65.7194552805338,80.30208422526839,81.48880394793862,82.5955175885548
1206,57.036002937374,56.11522306710527,54.03255309009428,60.38201075386127,61.08911219755641,59.72287067515187,49.10224986388592,51.53367923337099,51.23528415432366,55.50404214558406,56.47298030328692,58.299152028287246
1209,40.73778323522971,40.18391799589686,39.29993945757094,27.266591627416226,26.04428591386329,27.322786171414567,20.258752273160813,21.345671712794488,20.58616704284252,22.04215731180767,22.09508303725556,24.687518607083053
1212,140.45506756541732,146.31796412237307,150.278247119343,100.12994218063722,107.1003600691247,105.92391137881634,107.42691115666564,103.85434037545308,98.88296490762276,115.58153019476184,116.05051040067497,120.73451217957208
1214,558.6712816477932,581.3705733248187,641.6240363900089,306.4009975417533,306.82904181468854,299.65500729539684,175.37227333019146,191.94858858650252,242.3724589951152,348.2140976586774,369.4208810737451,330.60108516682806
1215,88.40446441478932,94.11289340955584,85.81404987758914,99.31547098883956,94.73240876417924,92.46151539677476,76.93971775435486,88.83816614732217,71.81801778991719,71.43839492028117,73.35720257197625,74.99399278303771
1218,128.04083022239206,127.8869236129425,130.03010952245234,144.47254126159794,145.0491358203524,145.9464408246654,126.33896243272817,127.78335493055,122.94945542789732,151.02808262226205,154.95054089408333,149.4716212363716
1221,175.72639050209244,148.1582765640005,154.53315246206617,80.04630490729772,90.82785782677664,94.19697480798656,56.14584114579178,51.71783509396647,59.396407158259024,70.76975576958047,70.84604151492815,74.21411692807234
1224,77.0414884875342,78.50476867449292,79.56816904424147,84.20334917472746,79.11115775742987,85.25659033517266,48.12381993264071,54.00233270941023,49.80545184866536,65.89252055443322,60.81822691953257,67.1294320342899
1225,57.76722944985256,50.61236189135853,58.06162461721813,300.889190357774,255.5354019537495,274.3984246886876,195.0005093039132,199.6999389979426,153.41889609381906,198.0657642681265,203.3535445796407,209.01176541601504
1227,62.0947935337255,59.958719877166345,63.71072662019999,69.04052902730885,70.00073014272186,67.4655187728221,61.69500681258277,64.17138088602971,54.65312672535934,67.28087586300032,71.01996033962745,69.4190097847503
12279,7.877063847426399,9.58687108339731,9.82233393046264,9.013225283129811,9.702433792653864,9.165497008176546,9.236460856664689,9.039574128440355,12.29463630844154,8.79870256319124,8.319565397776445,9.661888579517957
1230,117.06597913426812,114.49745055821268,121.02101392863504,103.22516827407934,96.03325804990656,96.23084632587756,67.92325663330539,70.05079551934114,60.22847007090717,108.94215755509164,109.15139238848114,103.3937817206289
1233,101.28503681455906,102.93685941356384,103.66460159029523,171.35003233346117,161.21436607240926,171.4068244913293,196.7140091988719,182.39705687620005,193.4332657505316,146.78833035083537,142.17139782961442,153.20164073848014
1236,122.6875676663732,121.98787185514942,122.99339497303583,128.82106009201334,122.77292396598142,108.99034830989535,86.25480465527173,89.02313816885928,99.294709327729,115.95169757962542,118.42119457447126,110.81301687149865
1239,81.58089340564344,80.05497428798931,83.29117948451601,161.26675990231513,165.56398300545143,171.3863763821288,135.9935032560097,129.77225907362995,117.99176475304836,262.80617890450253,260.42082424678887,251.80087332266507
1242,30.63620663365155,31.32308575420859,32.89526654557674,38.89524761232287,38.22062712195839,38.43287434795523,30.22418480401829,30.224827026440543,34.91910282181358,32.51431042071621,32.79267608004288,33.737163517802514
